standardized_name,earliest_filing_year,ipc_class_subclass,short_title,cluster_level1,group,n_patents,frac_patents,n_uspto,frac_uspto,n_usep,frac_usep,n_triadic,frac_triadic,n_ip5,frac_ip5,n_green,frac_green,n_basic,n_applied,frac_basic,mean_distance_to_science,mean_scope,mean_family_size,mean_backward_cites,mean_npl_cites,mean_originality,mean_radicalness,mean_forward_cites_5yr,mean_generality,frac_top10pct_forward
MAROC CONTENEURS INTERNATIONALES,2018,H02K,Dynamo-Electric Machines,Electronics,Electronics and Telecommunication,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3,,0,0,0,,,0,,0
MAROUCHI AYOUB,2018,A61F,Filters For Blood Vessels; Prostheses,Healthcare,Biotechnology and Healthcare,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3,,0,0,0,,,0,,0
MARVELL WORLD TRADE LTD,2006,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,0,0,0.0588235294117647,0,1,2,,0,0,0,,,0.005859375,0.627269049776999,1
MARVELL WORLD TRADE LTD,2006,G11B,Information Storage Based On Relative Movement Between Record Carrier And Transducer,Information,Electronics and Telecommunication,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,0,0,0.0588235294117647,0,1,2,,0,0,0,,,0.005859375,0.627269049776999,1
MASCIR MOROCCAN FOUNDATION FOR ADVANCED SCIENCE RESEARCH AND INNOVATION ,2012,C04B,Lime; Magnesia; Slag; Cements,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0.0009765625,0.67745057375916,0
MASCIR MOROCCAN FOUNDATION FOR ADVANCED SCIENCE RESEARCH AND INNOVATION ,2012,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0,,0
MASCIR MOROCCAN FOUNDATION FOR ADVANCED SCIENCE RESEARCH AND INNOVATION ,2012,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0,,0
MASCIR MOROCCAN FOUNDATION FOR ADVANCED SCIENCE RESEARCH AND INNOVATION ,2012,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0.0009765625,0.67745057375916,0
MASCIR MOROCCAN FOUNDATION FOR ADVANCED SCIENCE RESEARCH AND INNOVATION ,2012,H01L,Semiconductor Devices,Electronics,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0.0009765625,0.67745057375916,0
MASSIOUI SAMIR,1993,G08B,Signalling Or Calling Systems; Order Telegraphs,Telecommunication,Electronics and Telecommunication,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MASSIOUI SAMIR,1994,F02B,Internal-Combustion Piston Engines,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MASSIOUI SAMIR,1994,F02M,Supplying Combustion Engines With Combustible Mixtures,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MAURICE TERLE,2002,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,A01G,Cultivation,Agriculture,Biotechnology and Healthcare,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,F23B,Methods For Combustion Using Only Solid Fuel,Physics,Physical Sciences and Engineering,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,F23H,Grates,Physics,Physical Sciences and Engineering,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,F23K,Feeding Fuel To Combustion Apparatus,Physics,Physical Sciences and Engineering,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,F23Q,Ignition; Extinguishing Devices,Physics,Physical Sciences and Engineering,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2020,F24B,Domestic Stoves Or Ranges For Solid Fuels,Physics,Physical Sciences and Engineering,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2022,A01G,Cultivation,Agriculture,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4,,0,0,0,,,0,,0
MAVOR IMPORT SARL,2022,F23Q,Ignition; Extinguishing Devices,Physics,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4,,0,0,0,,,0,,0
MAZIRI DRISS,1990,H01H,Electric Switches,Electronics,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MEDDAH KHALIL,2000,H04B,Transmission,Telecommunication,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MEDIATEK,2007,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.0909090909090909,1,0.0909090909090909,1,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,1,1,0.0909090909090909,0.333333333333333,0.00413223140495868,0.00486486486486487,0.288306163306163,0.5,0.0346938775510204,0.487665739938349,0
MEDKOURI YASSER,2003,G11B,Information Storage Based On Relative Movement Between Record Carrier And Transducer,Information,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3,,0,0,0,,,0,,0
MEDROBOTICS CORPORATION,2017,A61B,Diagnosis; Surgery,Healthcare,Biotechnology and Healthcare,1,0.125,1,0.125,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,0.793034300791557,0.857142857142857,0.0087890625,0.849459508502696,1
MEGATOUCH COMPANY,2015,A63F,Card Or Board  Games; Video Games,Consumer,Consumer Products and Fabrication,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0.5,0,1,2,,0,0,0,,,0,,0
MEGATOUCH COMPANY,2015,G07F,Coin-Freed Or Like Apparatus,Telecommunication,Electronics and Telecommunication,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0.5,0,1,2,,0,0,0,,,0,,0
MEHDI BARRADI,2003,B60R,"Vehicles, Or Vehicle Parts",Transportation,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MEKOUAR FAHD,2021,H04H,Broadcast Communication,Telecommunication,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MEKOUAR FAHD,2021,H04N,Pictorial Communication,Telecommunication,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MEKOUAR MOURAD,2009,G06K,Recognition Of Data,Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,0,0,0,,,0.00390625,0.818586109958984,1
MELHAOUI AHMED,1999,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MELHAOUI AHMED,1999,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MELLASSE NABIL,2019,F01B,"Machines Or Engines, E.g. Steam Engines",Machines,Machinery and Transportation,2,1.125,1,0.125,1,0.125,0,0,0,0,0,0,0,0.125,0,3,,0,0,0,,,0,,0
MELLASSE NABIL,2019,F02B,Internal-Combustion Piston Engines,Machines,Machinery and Transportation,1,0.125,1,0.125,1,0.125,0,0,0,0,0,0,0,0.125,0,3,,0,0,0,,,0,,0
MELLASSE NABIL,2019,F02F,"Cylinders, Pistons, Or Casings For Combustion Engines",Machines,Machinery and Transportation,1,0.125,1,0.125,1,0.125,0,0,0,0,0,0,0,0.125,0,3,,0,0,0,,,0,,0
MELLASSE NABIL,2019,F16H,Gearing,Machines,Machinery and Transportation,1,0.125,1,0.125,1,0.125,0,0,0,0,0,0,0,0.125,0,3,,0,0,0,,,0,,0
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,C07K,Peptides,Chemistry,Physical Sciences and Engineering,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MEMORIAL SLOAN KETTERING CANCER CENTER,2014,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,1,0.00374531835205993,0.00374531835205993,0,1,1,0.25,0.586956521739131,0.313570487483531,0.228463128876637,0.920627810280501,0.851063829787234,0.414285714285714,0.876109086603105,1
MERCIER DANIEL,1999,E05B,Locks; Handcuffs,Constructions,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MERCIER DANIEL,1999,G05B,Control Or Regulating Systems In General,Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MERCK COMPANY,2006,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,0,0,0,0,0.0188679245283019,0,1,1,,0,0,0,,,0.0048828125,0.823018465641293,1
MERCK COMPANY,2006,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,0,0,0,0,0.0188679245283019,0,1,1,,0,0,0,,,0.0048828125,0.823018465641293,1
MERCK COMPANY,2006,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,0,0,0,0,0.0188679245283019,0,1,1,,0,0,0,,,0.0048828125,0.823018465641293,1
MERCK COMPANY,2006,C07J,Steroids (Seco-Steroids),Chemistry,Physical Sciences and Engineering,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,0,0,0,0,0.0188679245283019,0,1,1,,0,0,0,,,0.0048828125,0.823018465641293,1
MERCK COMPANY,2006,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,1,0.0188679245283019,0,0,0,0,0.0188679245283019,0,1,1,,0,0,0,,,0.0048828125,0.823018465641293,1
MERCK PATENT,2019,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0,0,0.0136986301369863,0,1,1,,0,0,0,,,0.0263671875,0.708834508502696,1
MERCK PATENT,2019,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0,0,0.0136986301369863,0,1,1,,0,0,0,,,0.0263671875,0.708834508502696,1
MERCK PATENT,2019,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0,0,0.0136986301369863,0,1,1,,0,0,0,,,0.0263671875,0.708834508502696,1
MERIT PRECISION TOOLS LTD,2003,B29C,Shaping Or Joining Of Plastics,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,5,,0,0,0,,,0,,0
MERSANA THERAPEUTICS,2011,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERSANA THERAPEUTICS,2011,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERSANA THERAPEUTICS,2011,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERSANA THERAPEUTICS,2011,C08B,Polysaccharides,Chemistry,Physical Sciences and Engineering,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERSANA THERAPEUTICS,2011,C08G,Macromolecular Compounds Not Involving Carbon-To-Carbon Unsaturated Bonds,Chemistry,Physical Sciences and Engineering,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERSANA THERAPEUTICS,2011,C08L,Compositions Of Macromolecular Compounds,Chemistry,Physical Sciences and Engineering,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,1,0.024390243902439,0,0,0.024390243902439,0,1,2,,0,0,0,,,0.0166015625,0.780372305048272,1
MERZOUKI MOHAMED,2002,B01J,Chemical Or Physical Processes,Chemistry,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MESKINE NOUREDDINE,1992,F02B,Internal-Combustion Piston Engines,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MESKINE NOUREDDINE,1998,D02G,"Crimping Or Curling Fibres, Filaments, Yarns, Or Threads",Fabrication,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
METABOLIX,2010,A01H,Plant Reproduction,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METABOLIX,2010,C08L,Compositions Of Macromolecular Compounds,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METABOLIX,2010,C10G,Cracking Hydrocarbon Oils,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METABOLIX,2010,C10L,Natural Gas And Others,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METABOLIX,2010,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METABOLIX,2010,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.0588235294117647,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0.0588235294117647,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
METALPACK EMBALAGENS,1992,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MEXEL INDUSTRIES,2009,C10L,Natural Gas And Others,Chemistry,Physical Sciences and Engineering,1,0.04,1,0.04,1,0.04,1,0.04,0,0,0,0,0.04,0,1,1,,0,0,0,,,0.001953125,0.635109912899212,0
MEXEL INDUSTRIES,2009,C10M,Lubricating Compositions,Chemistry,Physical Sciences and Engineering,1,0.04,1,0.04,1,0.04,1,0.04,0,0,0,0,0.04,0,1,1,,0,0,0,,,0.001953125,0.635109912899212,0
MEXEL INDUSTRIES,2013,B08B,Cleaning; Prevention Of Fouling,Physics,Physical Sciences and Engineering,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0,1,2,,0,0,0,,,0,,0
MEXEL INDUSTRIES,2013,C10L,Natural Gas And Others,Chemistry,Physical Sciences and Engineering,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0,1,2,,0,0,0,,,0,,0
MEXEL INDUSTRIES,2013,C11D,Detergent Compositions,Chemistry,Physical Sciences and Engineering,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0,1,2,,0,0,0,,,0,,0
MFTB HOLDCO INC ,2019,G06Q,"Data Processing Systems Adapted For Administrative, Or Similar Purposes",Information,Electronics and Telecommunication,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0,1,2,,0,0,0,,,0,,0
MG ADVANCED TECHNOLOGY,2021,A47K,Sanitary Equipment,Consumer,Consumer Products and Fabrication,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,,0,0,0,,,0,,0
MG ADVANCED TECHNOLOGY,2021,F24H,Fluid Heaters,Physics,Physical Sciences and Engineering,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,,0,0,0,,,0,,0
MG ADVANCED TECHNOLOGY,2021,F28D,Heat-Exchange Apparatus Without Direct Contact,Physics,Physical Sciences and Engineering,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,,0,0,0,,,0,,0
MICROLOGIX BIOTECH,2002,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,1,0.375,0.296296296296296,0.0125,0.00323101777059774,0.837527662682749,0.5,0.394366197183099,0.88665636290135,0
MICROLOGIX BIOTECH,2002,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,1,0.375,0.296296296296296,0.0125,0.00323101777059774,0.837527662682749,0.5,0.394366197183099,0.88665636290135,0
MICROLOGIX BIOTECH,2002,C07H,Sugars,Chemistry,Physical Sciences and Engineering,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,1,0.375,0.296296296296296,0.0125,0.00323101777059774,0.837527662682749,0.5,0.394366197183099,0.88665636290135,0
MICROSOFT CORPORATION,2010,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,3,,0,0,0,,,0,,0
MICROSOFT TECHNOLOGY LICENSING,2010,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.0909090909090909,1,0.0909090909090909,0,0,0,0,0,0,0,0,0.0909090909090909,0,1,1,,0,0,0,,,0.009765625,0.675756947324762,1
MICROSOFT TECHNOLOGY LICENSING,2010,H04L,Transmission Of Digital Information,Telecommunication,Electronics and Telecommunication,1,0.0909090909090909,1,0.0909090909090909,0,0,0,0,0,0,0,0,0.0909090909090909,0,1,1,,0,0,0,,,0.009765625,0.675756947324762,1
MILLIPORE CORPORATION,2007,C12M,Apparatus For Enzymology Or Microbiology,Chemistry,Physical Sciences and Engineering,1,0.125,1,0.125,1,0.125,1,0.125,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.762131895479054,0
MILLIPORE CORPORATION,2007,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.125,1,0.125,1,0.125,1,0.125,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.762131895479054,0
MILLIPORE CORPORATION,2007,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.125,1,0.125,1,0.125,1,0.125,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.762131895479054,0
MILOUD JEHOUANI,1996,B43L,Articles For Writing Or Drawing (Upon),Fabrication,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MIMOUN MOUH,2023,A61F,Filters For Blood Vessels; Prostheses,Healthcare,Biotechnology and Healthcare,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,3,,0,0,0,,,0,,0
MIQDAM MOHAMED,1998,E02B,Hydraulic Engineering,Constructions,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MIQDAM MOHAMED,1998,F03B,Machines Or Engines For Liquids,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MISSISSIPPI STATE UNIVERSITY,2017,B65B,"Machines, Or Methods Of Packaging Articles",Transportation,Machinery and Transportation,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0,3,,0,0,0,,,0.00390625,0.906395088990787,1
MISSISSIPPI STATE UNIVERSITY,2017,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0,3,,0,0,0,,,0.00390625,0.906395088990787,1
MISSISSIPPI STATE UNIVERSITY,2017,G06K,Recognition Of Data,Information,Electronics and Telecommunication,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0,3,,0,0,0,,,0.00390625,0.906395088990787,1
MISSISSIPPI STATE UNIVERSITY,2017,G06Q,"Data Processing Systems Adapted For Administrative, Or Similar Purposes",Information,Electronics and Telecommunication,1,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0,3,,0,0,0,,,0.00390625,0.906395088990787,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2008,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.125,1,0.125,0,0,0,0,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0068359375,0.860926770818932,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,A01H,Plant Reproduction,Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,A01K,Animal Husbandry,Agriculture,Biotechnology and Healthcare,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
